,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
54,-0.1852342,-0.2997132,0.14472446,0.52543926,-0.121286705,-0.3665643,0.16929375,-0.25581747,-0.014415267,-0.2436397,-0.16560808,0.16723667,-0.15490057,0.2943041,-0.30354664,0.13391764
148,-0.17885198,-0.25798178,0.07140925,0.5672125,-0.08961897,-0.41992867,0.21614403,-0.14211912,-0.011527347,-0.30607316,-0.19809511,0.22239964,-0.17798753,0.20027967,-0.24676868,0.09020598
496,0.055111658,-0.07181741,0.23667943,0.11801933,-0.20092024,-0.07928854,0.032682158,-0.5373626,0.09885356,0.13097814,-0.24593492,-0.1355428,0.03751658,0.48798504,-0.37918445,0.3102838
177,-0.16353257,-0.26959097,0.2055622,0.41209197,-0.1574473,-0.2762707,0.08373138,-0.41696495,0.032233346,-0.08351853,-0.25443095,0.14819847,-0.05306975,0.3880725,-0.341696,0.20403765
202,0.11192313,-0.095401,0.2285459,0.031051159,-0.19526058,0.015824398,-0.035102937,-0.5112554,0.06791891,0.22145452,-0.19204485,-0.22810996,0.06407469,0.48407936,-0.38050804,0.3136685
465,-0.030601576,-0.07048742,0.18585715,0.22398756,-0.22325237,-0.17673305,0.13058028,-0.52653867,0.10569086,0.010958004,-0.282143,-0.02913256,-0.04731581,0.44737566,-0.39352006,0.29159144
206,-0.036160134,-0.07458772,0.17948404,0.22962694,-0.22197372,-0.18512623,0.13775705,-0.52343035,0.1069001,0.003837621,-0.28640947,-0.018760143,-0.05014987,0.44222388,-0.3960096,0.2880285
57,0.07228499,-0.09420731,0.24695754,0.07282537,-0.2015318,-0.012786952,-0.02144372,-0.530155,0.06966864,0.1801069,-0.19142687,-0.19362794,0.045195773,0.4955065,-0.37350115,0.31433272
185,-0.24698474,0.084424436,0.087340005,0.45675159,-0.017208762,-0.3130913,0.34421107,0.03156212,0.0030148993,-0.54561645,0.0034551255,0.3196421,-0.2847547,0.05329675,0.11372842,-0.032737985
142,-0.13054924,-0.23884806,0.068601325,0.41284975,-0.16340317,-0.3615471,0.1956963,-0.35367325,0.070311464,-0.144431,-0.3040705,0.13839823,-0.11051585,0.30724496,-0.39185497,0.17993937
466,-0.030999934,-0.06639623,0.21649128,0.23773117,-0.22210708,-0.15893617,0.11777027,-0.52807224,0.08973569,0.0055647255,-0.25847712,-0.03157473,-0.05432493,0.46031457,-0.37980366,0.29823008
518,0.09472899,-0.106449924,0.24353307,0.044112146,-0.19233336,0.011523424,-0.0450669,-0.5155464,0.06387427,0.21058205,-0.18061703,-0.2173094,0.06484078,0.49323556,-0.3751872,0.311408
677,0.0491155,-0.0277927,0.25030264,0.13313095,-0.21780652,-0.06774971,0.06620968,-0.5453288,0.081420645,0.088383965,-0.20357166,-0.1500563,-0.02181573,0.49026623,-0.3747638,0.32087195
232,-0.25803983,-0.0965364,0.20091495,0.5391358,-0.03506662,-0.34750324,0.2508155,-0.04239154,-0.06791502,-0.4728275,0.033252105,0.28762048,-0.2588827,0.15442978,0.053731162,0.02455579
610,-0.21295416,-0.3750319,0.16736008,0.54593956,-0.10399275,-0.35007238,0.10421043,-0.22673984,-0.04792031,-0.22421786,-0.12684458,0.17391898,-0.12978503,0.2918342,-0.28051105,0.11269915
254,-0.067191824,-0.13378064,0.17758226,0.25980917,-0.21833429,-0.20772687,0.13145855,-0.5101688,0.09025223,-0.019725796,-0.2564272,-0.008068479,-0.0655936,0.44342604,-0.40144712,0.27154067
357,-0.17399675,-0.28034094,0.21589428,0.42045859,-0.15153176,-0.27504143,0.07362955,-0.4105559,0.025448233,-0.08723538,-0.24537756,0.1598239,-0.04897757,0.38807422,-0.32982948,0.19837323
662,-0.039867967,-0.08000286,0.17337336,0.22371122,-0.2235726,-0.18605894,0.13688435,-0.5245431,0.10874621,0.008013963,-0.2886316,-0.018530034,-0.047349587,0.44002706,-0.40010414,0.28623235
167,-0.15148722,-0.25070342,0.19734377,0.3918226,-0.16832487,-0.2716581,0.09592455,-0.43271726,0.043122746,-0.077224314,-0.25864652,0.12732665,-0.057295527,0.3959719,-0.3554054,0.21407932
136,0.057124827,-0.13504374,0.23473439,0.08518184,-0.19850256,-0.029562633,-0.032527912,-0.5234448,0.07201679,0.1795691,-0.19997337,-0.1762366,0.05493997,0.4953399,-0.3882823,0.3052714
317,0.10783147,-0.07196679,0.22729938,0.032892514,-0.20313005,0.013536925,-0.019466612,-0.5201076,0.07270427,0.20497012,-0.1938656,-0.22546473,0.045894913,0.4857619,-0.37633103,0.32046437
243,0.07197707,-0.11214841,0.22803405,0.10868692,-0.19061701,-0.05034606,0.012225077,-0.52727884,0.0777703,0.15491411,-0.22019482,-0.15716535,0.03768984,0.48356456,-0.41116893,0.3063319
228,-0.043533977,-0.07008204,0.21620077,0.2449992,-0.22222671,-0.16465963,0.11732584,-0.5274079,0.09110473,-0.0005958706,-0.2628064,-0.016109059,-0.05357761,0.45870614,-0.37418035,0.29510003
260,0.020041166,0.06642508,0.23527527,0.10493199,-0.25194412,-0.0870873,0.09306052,-0.5601212,0.13215697,0.05554036,-0.24659203,-0.11448532,-0.03521179,0.49111888,-0.29666495,0.33234394
67,0.07941364,-0.10035391,0.24116674,0.06200138,-0.19786964,-0.008091684,-0.024513917,-0.52589756,0.0691012,0.18931508,-0.19380446,-0.1968211,0.05059536,0.49466395,-0.3772387,0.31425267
213,0.05671579,-0.052961435,0.24098408,0.11907915,-0.222669,-0.046377577,0.026397051,-0.5415734,0.074778646,0.12993547,-0.2088826,-0.17330667,-0.005928962,0.48834395,-0.36989117,0.323292
381,0.12277983,-0.041812137,0.093518145,0.14751233,-0.2591165,-0.078098364,0.14645442,-0.45412773,0.11164166,0.117719986,-0.35766643,-0.13079561,-0.041514996,0.4184404,-0.44201398,0.32894197
328,0.082386956,-0.11252757,0.22868805,0.06765739,-0.20272912,-0.010324401,-0.028156659,-0.520116,0.066393875,0.19327722,-0.19388886,-0.20632342,0.044403147,0.48932478,-0.38704145,0.31307703
298,-0.1432293,0.1808646,0.13817164,0.3401133,-0.14182016,-0.330525,0.3718072,-0.34989268,0.12625134,-0.29213625,-0.32671207,0.28760156,-0.18472975,0.22960536,-0.11740659,0.17496657
571,0.064447194,-0.1321529,0.21744508,0.09941453,-0.1959428,-0.04843062,0.00035479842,-0.52645,0.070804976,0.1674969,-0.214555,-0.16881925,0.03552251,0.47540835,-0.42059675,0.30257034
388,-0.15253021,0.18458964,0.14962235,0.23906983,-0.18361016,-0.31531426,0.43659538,-0.37740988,0.123129435,-0.36256576,-0.12724186,0.13323684,-0.26276812,0.30847222,-0.1388143,0.18138748
632,-0.157172,-0.25529537,0.1972259,0.3978234,-0.16555938,-0.27559572,0.095957935,-0.42750558,0.04094118,-0.082171425,-0.2577326,0.13569917,-0.05803606,0.39198214,-0.3510559,0.21000195
102,0.07722087,-0.01661,0.23353536,0.09045222,-0.20761338,-0.051073838,0.06498962,-0.54595834,0.096373744,0.122839384,-0.22620822,-0.16115932,0.006540866,0.48081347,-0.3862225,0.31799763
229,0.07143983,-0.13956605,0.1816775,0.07640616,-0.21706566,-0.035305705,-0.00016281947,-0.5101351,0.078781396,0.1905157,-0.23947608,-0.17912804,0.038366124,0.46760884,-0.42575148,0.30763376
314,-0.01037177,-0.04378209,0.117501296,0.23369502,-0.22452442,-0.22649051,0.2053253,-0.48331866,0.1288576,-0.010710071,-0.36405843,0.017243281,-0.059736453,0.38930497,-0.40924597,0.28271392
573,-0.12705421,0.11880486,0.046373837,0.375333,-0.12684192,-0.3764052,0.39133745,-0.2789811,0.113831475,-0.31015065,-0.34540215,0.29101753,-0.21404065,0.15727037,-0.183638,0.14337656
400,-0.21329994,-0.3753634,0.16707575,0.5462971,-0.10377478,-0.350271,0.10414824,-0.22590819,-0.048164684,-0.22465043,-0.12652895,0.1742996,-0.12996152,0.29125136,-0.2800277,0.11224895
519,0.09850202,0.0074023525,0.22486456,0.11867829,-0.22907422,-0.050300613,0.07820801,-0.5279021,0.088297084,0.111784555,-0.23962894,-0.17038678,-0.028599687,0.47569275,-0.37056896,0.3385601
525,0.05770805,-0.053311743,0.23192555,0.11316146,-0.2251635,-0.046366863,0.029300464,-0.54192823,0.07758856,0.13111733,-0.20942652,-0.17537345,-0.008396824,0.485898,-0.3761136,0.3230845
348,-0.18383534,-0.29506826,0.14818345,0.5207919,-0.12142202,-0.36317343,0.17075399,-0.2622259,-0.011333214,-0.24429566,-0.16526647,0.16934481,-0.15511289,0.30062658,-0.30411112,0.13667327
428,0.11308137,-0.0985698,0.22511949,0.022294156,-0.19466367,0.021701073,-0.041534983,-0.51033086,0.067334644,0.22459452,-0.1843956,-0.23535015,0.06336439,0.48389894,-0.38128176,0.3128516
548,-0.09453092,-0.09040833,0.10244245,0.34402612,-0.1943972,-0.3375385,0.22162108,-0.4233396,0.12032738,-0.08660256,-0.39696303,0.12492824,-0.06409002,0.32515553,-0.34219167,0.22779998
563,-0.19786541,-0.34537375,0.13464867,0.5275683,-0.13097852,-0.35800415,0.14321595,-0.24197978,-0.02370049,-0.21941465,-0.17182295,0.1713299,-0.14327289,0.29303908,-0.2992471,0.13111447
338,-0.009425317,-0.109607905,0.09160519,0.22398002,-0.21632005,-0.23590866,0.1663897,-0.48796493,0.12467646,0.012275802,-0.33808652,-0.029312186,-0.05344736,0.3908123,-0.4496297,0.26922444
569,0.11501593,-0.094722435,0.22153611,0.017694177,-0.19302854,0.019851087,-0.03495283,-0.5110714,0.07258882,0.22434588,-0.1885112,-0.23082936,0.068368174,0.48287633,-0.3854993,0.3121948
624,-0.20100938,-0.31636682,0.1795499,0.5490194,-0.10822228,-0.3517889,0.14526297,-0.23373072,-0.041398942,-0.25815165,-0.12235092,0.17475912,-0.15702379,0.2969587,-0.2696846,0.12333124
423,-0.21059169,-0.19328238,0.22605617,0.60486066,-0.068107836,-0.34916347,0.16008097,-0.16420826,-0.052322112,-0.33398047,-0.12742493,0.2792415,-0.18402636,0.2466782,-0.09066556,0.10373838
631,0.032893177,-0.070858486,0.24438754,0.17784412,-0.20845,-0.10859377,0.062219366,-0.53069365,0.09063286,0.07718814,-0.23867145,-0.10387317,0.000890395,0.4922989,-0.3728719,0.31380528
402,0.07932704,-0.078964606,0.23512223,0.055500917,-0.20462978,-0.0076952893,-0.010898152,-0.5332577,0.07487848,0.18182568,-0.19231878,-0.20076762,0.039124977,0.49005947,-0.3811013,0.31591946
122,0.0800495,-0.07481439,0.27260685,0.073200285,-0.19100617,-0.0054975497,-0.01892833,-0.53000027,0.06831764,0.1721472,-0.18261915,-0.18570669,0.051606733,0.5054799,-0.3609638,0.3161383
733,0.07830468,-0.14060861,0.22526748,0.062071186,-0.21017209,-0.001336408,-0.04270447,-0.507715,0.06299509,0.21343951,-0.19910502,-0.20083982,0.05994381,0.49122727,-0.37884387,0.31273404
359,-0.20887586,-0.12942909,0.24504761,0.6128151,-0.05021959,-0.33649635,0.15935825,-0.13732657,-0.05268926,-0.3528033,-0.13610849,0.32323727,-0.18667337,0.22248113,-0.007433403,0.096791975
526,-0.14655133,0.11497,0.14907244,0.2795472,-0.17843466,-0.32398602,0.41051528,-0.3907466,0.11756449,-0.33227238,-0.1643034,0.14672804,-0.23570178,0.32177442,-0.19829744,0.18909459
715,-0.16689682,-0.27821806,0.20669864,0.41790766,-0.15994069,-0.27349794,0.07987787,-0.41023532,0.027259894,-0.0835202,-0.25180346,0.15167262,-0.05482907,0.3883733,-0.33570868,0.20407015
356,-0.083742745,-0.14959186,0.16133033,0.27099094,-0.21521106,-0.22934805,0.14379229,-0.5002577,0.09219694,-0.035042595,-0.26363346,0.013829087,-0.07071069,0.43017605,-0.40534407,0.25984266
692,-0.22265565,-0.27619526,0.14214772,0.63572925,-0.0542926,-0.36820593,0.14569366,-0.038493272,-0.07462694,-0.3778962,-0.056204062,0.21193434,-0.19713235,0.19594336,-0.1151543,0.039823946
708,0.092000976,0.08037316,0.08940542,0.19629106,-0.21513806,-0.18824711,0.25816157,-0.4548949,0.15191744,-0.016481252,-0.39329743,-0.02448196,-0.07929186,0.36461905,-0.41718692,0.30222917
595,0.080899715,0.0045784297,0.28453568,0.1129655,-0.20747995,-0.051413357,0.037231524,-0.53952706,0.08097796,0.132779,-0.22346216,-0.16885187,0.024630832,0.50090724,-0.31530097,0.32860646
725,-0.1714168,-0.27218983,0.21623313,0.4156963,-0.15517513,-0.27165008,0.0771329,-0.41651598,0.027700413,-0.085895725,-0.24619304,0.15522076,-0.051056392,0.39130822,-0.33186844,0.202349
181,0.05270803,-0.06473397,0.23280661,0.14811966,-0.221654,-0.07283947,0.053960413,-0.5321733,0.07657815,0.10127329,-0.21367922,-0.15570374,-0.017721588,0.48555982,-0.38991103,0.31968886
88,-0.15444022,-0.20381181,0.2181822,0.39760277,-0.176451,-0.26320428,0.12294952,-0.43734482,0.04651933,-0.10835411,-0.24814765,0.13352937,-0.07912456,0.4098984,-0.32479328,0.2214473
287,-0.21758102,-0.15940979,0.20307805,0.6001125,-0.05003513,-0.36881575,0.1944686,-0.10318074,-0.05587856,-0.39017594,-0.08841965,0.28559119,-0.21446541,0.20442258,-0.03708935,0.0705603
326,-0.15424015,-0.23600464,0.19897914,0.41234773,-0.17345096,-0.26919508,0.10979826,-0.4172818,0.038973887,-0.09431899,-0.26800492,0.14854231,-0.071397275,0.3902575,-0.3371094,0.21635579
109,-0.18518981,-0.33584988,0.11541177,0.5154985,-0.12280256,-0.3739969,0.1519411,-0.25380352,-0.0076729637,-0.21448891,-0.19015549,0.16483852,-0.13567097,0.28418243,-0.32595053,0.1287999
636,-0.27514642,0.03532736,0.1180285,0.46648625,-0.021191232,-0.31168,0.31529987,0.035939332,-0.030399514,-0.540995,0.05899249,0.3017426,-0.28699684,0.06763126,0.12958783,-0.036668755
